B00008RS9E:awful:m._j_lane,B00008RS9E,These are paper thin cotton and feel rough.  They may soften if washed a few times but the fabric is so thin they may also disintegrate!  A big thumbs down from me and I'm usually a CK underwear fan,M. J Lane,1,"February 10, 2006"
"B00008EF3Q:disappointed:d._adams_""debby_ann""",B00008EF3Q,"This bra was well made, fabric very soft but the sizes were way off. Cup is cut to big, it would be difficult to wear a scoop, or v neck top , as the cup covers to much of chest area. Would not buy this brand again or style again, even for $7 each","D. Adams ""Debby Ann""",1,"February 12, 2007"
B00008EF3Q:inferior_product_and_design_:r._r._weaver,B00008EF3Q,"I bought 2 Lilyette Embroidered Minimizer bra's here and both of them broke within one week.  I have never had such a negative experience with a product before.  Where the straps attach to the cup there is no strength in the attachment and they broke right away. Since I don't know how to get my money back or an adjustment, this cost me approx $60 for a loser of a purchase. My suggestion: Don't waste your money on this one",R. R. Weaver,1,"March 14, 2006"
B000EMN6SC:not_comfortable:r._davis,B000EMN6SC,"I really wanted to like these, but they just won't stay put.  It's not a thong, but it will be after a few hours of wear.  I usually love DKNY products, so I am disappointed",R. Davis,1,"April 4, 2007"
B00009N4H5:they_shrink...big.:michael_c._pendola,B00009N4H5,"I have usually found Jockey underwear to be a value in that they generally last a long time, which makes it a little less painful when you have to pay the premium price that appears to be controlled, no matter where you find them sold. However the last couple of their articles that I purchase through Amazon, namely the Pouch Trunk Underware, and ""A"" style under shirts appear fine out of the package but shrink to about half size when laundered. I wear a medium size (32"" waist medium build) and purchased the same in both products. And both of these products are ""painfully small"" after laundered. I tried to wear them anyway, hoping that they would stretch out to their original size as the day wore on. But they were just uncomfortably too short, and tight.By the way, I laundered them in cold water, just like I do all my clothing",Michael C. Pendola,1,"January 15, 2007"
B0007XVUHM:back_to_the_drawing_board!:bowlin_pin,B0007XVUHM,"""Sling"" is a misnomer for this gimmick...think ""tourniquet"" and you'll be closer to the reality.   There are several buttons and eyes on the ""sling"" to adjust the fit.  I tried every configuration, and they all felt too tight.  A snug fit would be more tolerable if the thing stayed put, but my experience was the same as that of other reviewers:  the noose slipped off after an hour or so of walking around.   Despite the problems with the strap, I like the briefs.  My recommendation is to buy briefs sans strap.  The sling technology needs more RandD before it's ready for the Big time",Bowlin Pin,2,"February 24, 2006"
B0007XVUHM:not_quite_what_i_was_expecting...:david,B0007XVUHM,"The Sling Support feature on these underwear is practically useless. My testicles always slip completely out of the sling before I've had them on for even an hour. If these briefs enhance a man's ""profile"" at all, it's because they're so darn tight; it has nothing to do with the Sling Support. And talk about ""low-rise""--the top of my crack is exposed even when they're pulled all the way up.  I'm in pretty good shape, but if these things shrink in the dryer, I won't be able to fit into them anymore. My advice: anybody ordering C-IN² briefs should go one size larger than what he'd normally wear",David,2,"February 5, 2006"
"B0006PRFZ2:caution!_awkward_fit_and_screen_print:lisa_l._hall_""cautious_shopper""",B0006PRFZ2,"I ordered the 50's Style Rockabilly Polka Dot Dress in a 1X. I am a full sized woman with a small waist and a well endowed chest. The cup size for the 1X looked to be about a C cup at the most. I sent back the 1X for the 3X in which the cupsize looked to be a D, the dress has no support what so ever in the chest area so a bra is a must for heavier chested women. The waist and back area was way too large in the 3x. I was not only displeased with the fit but the quality of the material is poor as well. The dots are screenprinted on so after a few washes they will begin to crack and fade, it does say handwash (but even still some of the dots are already lighter than others). I'm giving the dress two stars because the style of the dress is really nice and if you can get it to fit the right way its not a bad price at all, but it's definitely not a dress that your going to have around for a long time.","Lisa L. Hall ""Cautious Shopper""",2,"March 5, 2007"
"B0007Y77GE:butterfly:kaykay_""kaykay""",B0007Y77GE,"This is a very styling money clip, however, it is not like a big paper clip. It opens like a butterfly, then closes together with the strenght of the magnets. It feels that your money and other cards might fall off. I'm not sure if the magnet could wipe of your credit card information","Kaykay ""Kaykay""",2,"April 17, 2006"
"B000ARL19C:top_leather_scuffed_on_first_wear:j._lian_""webshopper1""",B000ARL19C,"The shoes look and wear great.  However, the leather is pretty weak.  I think I must have kicked a table leg or something on my frist outing in them.  Now the tip of my left shoe has a quarter-size scuff on it.  I will have to try to cover it up by oiling it.  Obviously I don't think this pair will last long at all","J. Lian ""webshopper1""",2,"August 20, 2006"
"B000JLGNME:quality_is_below_par:bargain-hunter_""bh""",B000JLGNME,I am a bit disappointed in the quality.    It looked like a possible reject off the factory line.  There are threads uncut and the velcro was sewed wrong in one of the side pockets.You really should not expect too much.  You may find something better quality in some of your local cheap department store chain.,"Bargain-hunter ""BH""",1,"February 2, 2007"
B00006M01Y:off_color:get_glossy,B00006M01Y,"This coat was listed as camel, but when it arrived it was actually tan.  Even the tag says tan.  I was disappointed because it was the only Christmas gift that I had for my husband.  I never would have ordered a tan.  Also the coat fit like a whole size larger.  I had to return it and it has been well over a month and I still have not received my refund",Get Glossy,2,"February 1, 2007"
"B0002Y7LY2:low_quality:d._s._alexander_""alyx""",B0002Y7LY2,"It's true that you get what you pay for. The good thing I can say about this product is that the price is right. But the quality was low and the fitwas poor. HOwever, if you are strapped for money then they are certainlywearable. But get a half size smaller than you usually would get","D. S. Alexander ""Alyx""",2,"February 24, 2007"
"B000GBIOWO:save_your_money:qinmichan_""lilusagi""",B000GBIOWO,"This jacket is worst outerwear that I have ever seen, although the image might look good in here. My size is usually between medium and large, I ordered size medium. However, when I received and tried it on, I end up look like wearing XXX-large jacket. Also, the craftmanship is very poor, the jacket feel uncomfortable and not smooth due to its uneven cut and badly sewing. I hate to return anything that I had order online because I have to waist my time to go to post office and I have pay the shipping and handling fee. Nevertheless, I returned it yesterday. Please don't waist your money on this order, it's not worth it at all.","qinmichan ""lilusagi""",1,"March 1, 2007"
"B000EZYQDS:okay_for_keeping_it_in,_but_not_for_using:brie_""brie""",B000EZYQDS,"You can use this case for storage which is what I do now. It doesn't allow me to click the buttons, the bottom two since it squeezes it already and it's down so I can't access them. Overall, it's ok for just keeping your player in there. I really recommend an invisible shield, it works better than this case for sure. This case is a bit bulky, but it's alright if you don't mind taking the player out to press the buttons to change songs and put it back in. Sometimes when you put it back in, it will accidentally press one of the buttons which can be annoying and pretty much is. Basically, if you want a case to keep it in this isn't too bad, but another product is better for sure. Either my case was jinxed or they are all like that.","Brie ""Brie""",2,"March 21, 2007"
B000EZYQDS:looks_great_but_not_functional:keith_fevola,B000EZYQDS,"I purchased this case after getting tired of waiting for Creatives leather case to become available.  As far as appearance, it is well crafted.  When it comes to functinality, it stinks.  Here are the problems I have with it:  1) there is no hole for the microphone,  2) the hole for the headphone jack is not lined up properly, 3) the charger and sync adapter brick can't fully engage the player because of the leather straps, so it is easily disengaged by the slightest movement.  This is ok at home, but try using this in the car (if you want to charge while you listen); it falls out with every turn you make.  This case was not designed with much thought about the functions of the zen player",Keith Fevola,2,"April 14, 2006"
