B000CFERYS:very_hard_to_keep_clean!:elizabeth_sippel,B000CFERYS,Well I guess the title says most of it. I am not happy with them they turn a dark brown just walking across the yard so I have to put them in the washing machine with bleach A LOT. Then the place where the laces go at the top are all frayed. I've tried to was them by hand with bleach so it wont fry but it dosen't work they look the same as before. But they are comfortable I also like the high arch in them. They are pretty when they fist come out of the box but if you are planing on doing any outdoor actives I wouldn't recommend them,5
"B000GZ6VIE:strange_sizes_and_poor_quality:alexandra_morrissey_""missingdavid""",B000GZ6VIE,"pants were strangely short and bodysuit extra long. also there was a tear in the sleeve of the bodysuit. the quality of the fabric is poor. it served my short term purpose, but i wouldn't purchase this same product again.",-1
B0000AWHAL:denim_bib_overalls:paul_e._weser,B0000AWHAL,Sizes run small. Zipper is short and so are the over the shoulder straps which does not allow for much adjustment. I should have spent a couple bucks more and got Dickies or another brand,1
B00062WT2E:absolutely_horrible_!:william_t._rumble,B00062WT2E,"I've been buying these t-shirts for 20 years without issues.  About 9 months ago, Calvin Klein changed the manufacturer.  These t-shirts are nothing but crap now!  They are short and wide instead of the generous cut they used to be, and they came out of the wash after one washing looking like a wet tissue with loose threads.  The price hasn't gone down.. just the quality.  Please don't get ripped off... do NOT buy these shirts.  Here is another case of American immorality at it's best.  Let's cheapen the product so my pocket gets bigger at the expense of yours",-2
B000B5TWJ4:slip_sliding_away:knitting_fan,B000B5TWJ4,"At first glance, you'll think these are great - but the wimpy elastic combined with the slippery fabric makes for panties that are constantly sliding off your butt.",3
"B0007WJ1Q0:thin_yoga_strap:nancy_johns_mohlere_""nancy_j._mohlere""",B0007WJ1Q0,This strap is thinner than those used in yoga classes.  It is sharp on the arch when held there for poses.  I would not purchase another one.,0
"B000KR2L0K:what_happened_to_my_order?:l._garvin_""l.g.""",B000KR2L0K,"I don't recommend you make purchases here. I spent $61 on these items and have only recieved two. There has been no explanation as to what happened to the rest of my order, or my money. Patiently I've waited for over a month for my items to arrive and nothing",1
B000FXUSKY:cheap..._not_worth_it:r._golden,B000FXUSKY,"The plastic screen on this case was very hard to keep clean, and very easy to scratch, so the view quality was horrible.  Also, the case was WAY to tight and was difficult to get the 30GB Video iPod in and out",2
B000EBC4PY:get_what_you_pay_for:t._morgan,B000EBC4PY,"I had been looking for fingerless gloves to wear while I type-- they keep the office I work at at very cold temperatures.  These gloves seeemed perfect--because many fingerless gloves- don't have fingerless thumbs--but these gloves do.  The cost was only 2.99 for a pair of black or navy gloves.  I ordered the black pair.  Well, the knit gloves began to fray on the first wearing- there are many stray strands at the fingers-- they snag easily.  They are warm and I would love them if they did not snag and fray so easily.  But I did only pay 2.99 for them so I guess it's a case of you get what you pay for.",3
B000FMZWY2:shapeless_leggings:kate,B000FMZWY2,Really uncomfortable. I wore them twice and then threw them out. They sagged like a sad pair of tights you used to wear when you were little. And they became transparent like they were going to rip at any moment. Not worth the $5 I paid,-2
B000FWALIO:rip_off!:c._chelsea,B000FWALIO,"This review isn't really about the flip-flops, because theyre great. Why would you buy them here for $5.61 when you can get them at the store for $2.50 each?",1
"B000BPUHIO:poorly_made:goldilocks_""katie""",B000BPUHIO,"These gloves are a little itchy - the profile states that they are fully lined, however the insulation does not extend to the finger openings so you have wool around each finger...some people don't mind the feeling-- personally it drives me nutty.  It's a present, however, so we'll see how he feels about the material.  My main gripe, however, is that the stitchiing is incredibly poor.  Right out of the package, the velcro stiching is coming loose and the velcro is starting to pull up.  The black stiching connecting the leather pads to the glove part is laughable.  It's an ""overstich"" and most of them look like they'll start to loosen at anytime, causing the leather pad to come off.  There are different colored threads poking out through seams as well.    They DO look nice from afar and seem warm (I only tried them on quickly), but for the price...yikes",-2
"B0009YJFZ8:dont_like:alphamom_""alphamom""",B0009YJFZ8,The sleeves are long and the shirt is short. I dont know about others but that is NOT how I like my clothes.... Wont look to good with low rise jeans! At least not with my average body. I dont weight 95 pounds,2
"B000KBLALC:save_your_money!!:m._haynes_""recoton1""",B000KBLALC,"This is a disgraceful garment. I am not kidding when I say that the ""sweater"" is less than 1 MM thick. The best description that I could give you is tracing paper. It is virtually see-through. When I put it on for the first time, all of the tags ripped off as it is poorly constructed. There is also an obnoxious ""Z"" on the left chest area. Very tacky. This will be in the very back of my closet until I get around to donating it or throwing it away. Miserable, Miserable purchase.",3
B000FL00E0:lousy_design:anonymous,B000FL00E0,"There was no picture of this selection, so I guessed it was a ""ringer"" type t-shirt.  Instead it was a white shirt with ugly red contrast stitching.  I never wore it, but gave it to Goodwill",-1
"B000E3FKMQ:cinderella's_ugly_sister:jason_t._clydesdale_""bedpan3""",B000E3FKMQ,"size 9.5 fit like it was an 8. I wear a 9 typically and could barely get my foot in, and was unable to walk in them at all without pain. I've bought Steve Madden before many times and know they run slightly small, but this pair was ridiculously small and I suspect perhaps mis-labeled",3
B000E3FKMQ:cute_but_uncomfortable_and_size_runs_small:marcene,B000E3FKMQ,I only gave the shoes 2 stars because they are cute.  Other than that they were quite unusable.  I usually wear a size 7 but I could not even get my foot into these shoes...and they are quite hard.  Had to get rid of them,2
"B000E3FKMQ:cute_but_not_comfortable!:i._white_""godzzgal""",B000E3FKMQ,"I acutally saw this shoe on a young lady who matched them so well with her outfit.  I even complimented her on them.  I liked so much how they looked on her that I took the time to locate them online (Amazon).  I ordered them with much anticipation that I would also look cute in them.  Needless to say, looks ARE deceiving.  Perhaps, they felt better on her than they did on me but I felt like I was squeezing my feet into a pair of hard plastic.  I was disappointed.  If there's nothing I've learned being a woman in her mid-30s, I come to realize that there's nothing like a cute but comfortable pair of shoes..",5
B000CCZU42:poor_craftmenship:j._connery,B000CCZU42,"the cap is nice and presumably does what it is suppose to do by keeping my hair out of my face. However, the stitching at the seam at the back of the cap began coming apart from the day that I first used it. It hasnt torn completely...yet. Nevertheless, I would think that putting a skull cap on once with my short hair would cause a tear so sooon. I wouldnt suggest this produc",3
